PMID	URL
22717648	http://wannovar.usc.edu
22718537	http://software-lisc.fbk.eu/obgmx/
22747501	http://genome2d.molgenrug.nl
22748168	http://www.i-pharm.org/
22761559	http://lighthouse.ucsf.edu/ProteinHistorian/
22779798	http://chemdata.shu.edu.cn/qsar5lip
22780965	http://ngloc.unmc.edu
22796953	http://ribfind.ismb.lon.ac.uk
22798082	http://ub.cbm.uam.es/atlascbs
22800758	http://www.athamap.de
22803829	http://ligin.weizmann.ac.il/cma
22808107	http:/www.imtech.res.in/raghava/glycopp/
22809306	http://cbc.case.edu/gs
22814390	http://raptorx.uchicago.edu/
22815356	http://bibiserv.techfak.uni-bielefeld.de/dcj
22824421	http://rth.dk/resources/tfmirloop
22826541	http://rth.dk/resources/rilogo
22829625	http://nebula.curie.fr/
22836136	http://rsat.ulb.ac.be/rsat/
22848443	http://research.cchmc.org/PPIdatabase/
22856649	http://bl210.caspur.it/MODEL-DB/MODEL-DB_web/MODindex.php.Operating
22856879	http://cas-bioinfo.cas.unt.edu/mgsv
22859915	http://chem2bio2rdf.org/slap
22862831	http://comp-biol.theacms.in/H2OGpred.html
22868682	http://www.cbi.seu.edu.cn/DNABR/
22870252	http://www.nipgr.ac.in/nexcade.html
22870325	http://mirsystem.cgm.ntu.edu.tw/
22876798	https://ochem.eu/home/show.do
22888147	www.biochem.mpg.de/mann/tools/
22888263	http://immuno.bio.uniroma2.it/bpred
22894160	http://202.116.74.5:84/metapis
22894162	http://www.dddc.ac.cn/some
22923293	http://rna-informatics.uga.edu/?f=software&p=TRFolder-w
22927229	http://sysbio.rnet.missouri.edu/3Drefine/
22927994	http://bcell.whu.edu.cn
22933340	http://www.ibt.lt/bioinformatics/cad-score/
22934099	http://musite.net
22936054	http://www.bioinfo.bio.cuhk.edu.hk/bpbphka
22939713	www.genenetwork.org
22954629	http://www.maconda.bham.ac.uk
22958760	http://peer2ref.ogic.ca/
22962486	http://coreceptor.bioinf.mpi-inf.mpg.de
22970114	http://htlv1db.bahia.fiocruz.br/
22970854	http://www.moldiscovery.com/PharmBench
22978639	http://cdb.ics.uci.edu/
22984622	http://sysbio.unl.edu/SVMTriP
22984983	http://wolfe.gen.tcd.ie/annotation
22986687	https://nmr.le.ac.uk
22990907	http://wheatdb.org/lhdetect2
23001821	http://helixweb.nih.gov/CPhos/
23009691	http://caps.ncbs.res.in/coilcheckplus
23010363	http://bioweb.ensam.inra.fr/esther
23027045	http://siDirect2.RNAi.jp/
23046094	http://informatics.med.yale.edu/ytex.web/
23047560	http://g2im.u-clermont1.fr/kaspod
23047561	http://iris.rnet.missouri.edu/dncon/
23077274	http://binfolab12.kaist.ac.kr/cmat/
23083219	http://www.shoudanliang.com/dsPIG/
23084778	http://www.nsort.org/db/
23088274	http://cactus.nci.nih.gov
23094651	http://split4.pmfst.hr/mutator/
23097419	http://www.cbs.dtu.dk/services/GibbsCluster
23115129	http://202.198.129.218
23123423	http://bioinformatics.unavarra.es:1000/B2CS/BASID2CS.htm
23129300	http://exon.gatech.edu/GeneTack/cgi/metagenetack.cgi
23137835	http://bsaltools.ym.edu.tw/predmpt
23144709	http://lin.uestc.edu.cn/server/iNuc-PhysChem
23145153	http://apps.cbu.uib.no/crest
23153035	http://www.thch.uni-bonn.de/tc/gcpd3
23162084	http://webs2.kazusa.or.jp/mfsearcher
23175606	http://wholecellkb.stanford.edu
23180781	http://www.innatedb.com
23180786	http://www.wormqtl.org
23180792	http://wheat.pw.usda.gov/piece
23180799	http://chibba.agtec.uga.edu/duplication/
23189138	http://www.jci-bioinfo.cn/iSMP-Grey
23196990	http://bioinformatics.istge.it/pli/
23197658	http://dga.nubic.northwestern.edu
23200141	http://www.isical.ac.in/~bioinfo_miu/miRT/miRT.php
23203891	http://2p2idb.cnrs-mrs.fr
23209562	http://severus.dbmi.pitt.edu/wiki-pi/
23216677	http://malina.metagenome.ru
23228330	http://salilab.org/allosmod/
23240691	http://cssb.biology.gatech.edu/FINDSITE-COMB
23248008	http://ipht.cea.fr/rna/mcgenus.php
23251396	http://www.ebi.ac.uk/thornton-srv/software/NetEffects
23256920	http://www.herbalgenomics.org/cpgavas
23266802	http://cosbi.ee.ncku.edu.tw/yga/
23276706	http://zoro.ee.ncku.edu.tw/prasa/
23281601	https://cge.cbs.dtu.dk/services/snpTree-1.1/
23281624	http://www.biotec.or.th/isl/microlive
23282057	http://compbio.ddns.comp.nus.edu.sg:8080/IntPath
23282245	http://www.scfbio-iitd.res.in/sanjeevini/sanjeevini.jsp
23283513	http://euloc.mbc.nctu.edu.tw/
23284639	http://bioinformatics.bc.edu/clotelab/FFTbor/index.spy
23289782	http://sclap.bicpu.edu.in/predict.php
23298369	http://biomine.ece.ualberta.ca/SSCon/
23303794	http://lin.uestc.edu.cn/server/iRSpot-PseDNC
23304414	http://privacy.ucsd.edu:8080/ppsvm/
23308169	http://iclab.life.nctu.edu.tw/abamyloid
23318308	http://gipop.life.nthu.edu.tw
23323735	http://archaea.u-psud.fr/SyntTax
23324024	http://tnrs.iplantcollaborative.org/
23341643	http://rosettadesign.med.unc.edu/scaffold/
23349782	http:/wukong.tongji.edu.cn/tfpp
23353585	http://viewmotions.bc.edu
23356284	http://gpcr.usc.es
23356573	http://prodata.swmed.edu/seq2ref
23369107	http://regrna2.mbc.nctu.edu.tw
23377868	http://evolutionarygenomics.imim.es/palo
23387468	http://crdd.osdd.net/raghava/vitapred/
23389766	http://www.herbbol.org:8000/agp
23395824	http://www.jci-bioinfo.cn/iAMP-2L
23396122	https://microbiome.wordpress.com/research/redundancy/
23396301	http://www.crosstope.com.br
23409062	http://app.aporc.org/iSNO-PseAAC/
23413437	http://galaxy.seoklab.org/cgi-bin/submit.cgi?type=GEMINI
23418188	http://hydrax.icgeb.trieste.it/CRFilter/
23420840	http://www.datamonkey.org/
23427990	http://mendel.bii.a-star.edu.sg/METHODS/hufzinc/
23431393	http://hybsvm.gdcb.iastate.edu
23432962	http://ggdc.dsmz.de
23437146	http://datamining.xmu.edu.cn/software/hpfp
23437191	http://protein.cau.edu.cn:8080/bean/
23452239	https://ljgea.noble.org/v2/index.php
23452691	http://sgb.biotools.pl/
23456487	http://www.csbio.sjtu.edu.cn/bioinf/COMSPA/
23460833	http://bioinformatics.awowshop.com/snlpred_page.php
23463026	http://210.46.85.180:8080/lincPoly/
23472154	http://biocomputer.bio.cuhk.edu.hk/T3DB/T3_MM.php
23473666	http://salilab.org/allosmod-foxs
23483961	http://unitymol.sourceforge.net/
23497251	http://iris.rnet.missouri.edu/dndisorder/
23497593	http://crdd.osdd.net/oscadd/mdri/
23497682	http://sparks-lab.org/ddig
23497726	http://psychiatry.igm.jhmi.edu/sva
23504016	http://regprecise.lbl.gov/
23507751	http://centroidalign.ncrna.org/
23517638	http://crdd.osdd.net/raghava/cellppd/
23520492	http://research.cchmc.org/essentialgene/
23543116	http://marmoset.nig.ac.jp/index.html
23558316	http://crdd.osdd.net/raghava/tumorhpd/
23566564	http://binf.gmu.edu:8080/CoreGenes3.5
23572412	http://nclab.hit.edu.cn/SORA
23574737	http://code.google.com/p/biographer/
23580552	http://osslab.ex.ac.uk/tinker.aspx
23586394	http://southgreen.cirad.fr/?q=content/Biosemantic
23586423	http://bioinformatics.charite.de/vaccimm
23586520	http://bcrp.althotas.com
23589399	http://medeller.info/fread
23596523	http://www.imtech.res.in/raghava/hivcopred/
23600819	http://bioinformatics.bc.edu/clotelab/RNAiFold
23601859	http://www.p2rp.org
23609541	http://cpclab.uni-duesseldorf.de/cna
23620284	http://rna.urmc.rochester.edu/RNAstructureWeb
23620358	http://bioinfo.protres.ru/ogp/
23625999	http://networktrail.bioinf.uni-sb.de/
23630321	http://rth.dk/resources/rnasnp/
23632162	http://structuralbiology.cau.edu.cn/PlantGSEA
23632163	http://hyperbrowser.uio.no
23640335	http://rna.tbi.univie.ac.at/cmcws
23640984	http://www.ebi.ac.uk/Rebholz-srv/pcorral
23644419	http://w3dna.rutgers.edu
23645815	http://rega.kuleuven.be/cev/regadb
23649736	http://proteomics.ysu.edu/tools/ASFinder.html
23658419	http://saphire.usask.ca/saphire
23661681	http://bioinformatics.publichealth.uga.edu/SpeciesTreeAnalysis/
23661695	http://ifuse.erasmusmc.nl
23661696	http://life.bsc.es/servlet/pydock
23666626	http://graphiteweb.bio.unipd.it/
23667450	http://www.ebi.ac.uk/apweiler-srv/lipidhome
23667458	http://crdd.osdd.net/raghava/lbtope/
23667459	http://resources.bioinformatica.crs4.it/pariga/
23670815	http://rbf.bioinfo.tw/∼sachen/EFFLUXpredict/Efflux-RBF.php
23671331	http://zhanglab.ccmb.med.umich.edu/EvoDesign
23671332	http://moma.laas.fr
23671334	http://www.ebi.ac.uk/Tools/webservices/psicquic/view/main.xhtml
23671335	http://nibiru.tbi.univie.ac.at/cmcws/introduction.html
23671338	http://www.ebi.ac.uk/Tools/webservices/
23677611	http://www.webscipio.org
23677614	http://aleaves.cdb.riken.jp/
23677616	http://docking.sce.ntu.edu.sg/
23680784	http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=MicroT_CDS/index
23680785	http://catsid.llnl.gov
23681122	https://capito.uni-jena.de
23685432	http://drimust.technion.ac.il
23685435	http://www.jiffynet.org
23685612	http://phylogenomics.berkeley.edu/phylofacts/fatcat/
23688306	http://servers.binf.ku.dk/cwords/
23692364	http://www.isical.ac.in/-rajat/diseasome/index.php
23696374	https://haplofind.unibo.it
23700307	http://bioinf.uni-greifswald.de/webaugustus
23703207	http://nucleos.bio.uniroma2.it/nucleos/
23703209	http://rohslab.cmb.usc.edu/DNAshape/
23703210	http://vienna-ptm.univie.ac.at
23703212	http://sfold.wadsworth.org/cgi-bin/index.pl
23703214	http://dna.bime.ntu.edu.tw/pidna
23703289	http://www.sbg.bio.ic.ac.uk/phyre2/PD2_ca2main/
23712658	http://lilab.ecust.edu.cn/chemmapper/
23715893	http://domserv.lab.tuat.ac.jp/IS-Dom.html
23716196	http://mips.helmholtz-muenchen.de/hitpick/cgi-bin/index.cgi?content=hitIdentification.html
23716641	http://mistic.leloir.org.ar/index.php
23716642	http://tcoffee.crg.cat/apps/tcoffee/do:trmsd
23716643	http://rna.bgsu.edu/r3dalign/
23716644	http://bioserver-3.bioacademy.gr/Bioserver/BiDaS/
23716645	http://27.126.156.175/assam/imaaagine/
23720362	http://polyfit.insa-toulouse.fr
23720488	http://csbg.cnb.csic.es/copred
23723249	http://mulinlab.tmu.edu.cn/gwas4d
23729469	http://pele.bsc.es
23729470	http://cal.tongji.edu.cn/PlantLoc/
23729472	http://webclu.bio.wzw.tum.de/qarip/
23732563	http://biomine.cs.vcu.edu/servers/RAPID/
23737448	http://galaxy.seoklab.org/cgi-bin/submit.cgi?type=REFINE
23737450	http://pdbinder.bio.uniroma2.it/PDBinder
23740741	http://www.way2drug.com/GE
23740747	http://compbiotoolbox.fmach.it/pathwayProcessor/
23742908	http://LTKLab.org/SPEDRE
23748563	http://159.149.160.88/pscan_chip_dev/
23748950	http://biocomp.chem.uw.edu.pl/CABSfold
23748951	http://copap.tau.ac.il/
23748952	http://csb.cs.mcgill.ca/sparcs
23748958	http://bioinf.cs.ucl.ac.uk/
23748959	http://hivtools.publichealth.uga.edu/N-Glyco/
23754853	http://www.rnamotif.org
23756733	http://lin.uestc.edu.cn/server/iHSP-PseRAAAC
23758844	http://sb.nhri.org.tw/fluctrl
23761447	http://netbio.bgu.ac.il/respnet/
23761450	http://www.dsimb.inserm.fr/dsimb_tools/vldp
23761451	http://phop.ugr.es/fenogeno
23761453	http://www.reading.ac.uk/bioinf/FunFOLD/FunFOLD_form_2_0.html
23762278	http://bioinf.fbb.msu.ru/~nadya/tHMM
23766288	http://rnatips.org
23766289	http://mspc.bii.a-star.edu.sg/depth/
23771147	http://kmersvm.beerlab.org
23782616	http://epicenter.immunbio.mpg.de/services/chromos
23788679	http://www.biotech.iitm.ac.in/DNA-protein/
23793516	http://mupit.icm.jhu.edu
23796449	http://orion.mbg.duth.gr/Pinda
23798504	http://biomine.ece.ualberta.ca/SLIDER/
23802014	http://www.brylinski.org/ethread
23808606	http://datalab.njit.edu/RNAcenter/cgi-bin/boost
23815072	http://117.211.115.67/vaccine/home.html
23819482	http://snps.biofold.org/snps-and-go
23819870	http://www.cravat.us
23821439	http://zifit.partners.org/ZiFiT/
23828247	http://score-MI.biochem.uni-erlangen.de
23840574	http://www.imtech.res.in/raghava/glycoep/
23842804	http://mdl.shsmu.edu.cn/AST
23842807	http://sbi.imim.es/iLoopsServer
23844010	http://legumegrn.noble.org
23844614	http://morph-pro.bioinf.spbau.ru
23849655	http://neural.dq.fct.unl.pt/bde/
23853063	http://bioasp.github.io/caspo/
23855661	http://bioinfo.bdu.ac.in/~svmpbpred
23863837	http://rna.informatik.uni-freiburg.de/CRISPRmap
23864220	http://www.mispred.com
23874379	http://cobi.uestc.edu.cn/services/yeast/
23902875	http://www.brylinski.org/evolver
23918248	http://prodata.swmed.edu/pclus
23920641	www.openinfobutton.org
23929030	http://melolab.org/webrasp/home.php
23929867	http://levis.tongji.edu.cn:8080/bioinfo/MLPred-Euk/
23935863	http://www.cbs.dtu.dk/services/NetDiseaseSNP
23941207	http://bioinformatics.ustc.edu.cn/pkis
23946503	http://tools.genxpro.net/omiras/
23947436	https://www.gentrepid.org/
23951226	http://mutationmapper.bioch.ox.ac.uk
23969134	http://compbio.uthsc.edu/BNW_1.2/sourcecodes/home.php
23975767	http://s.tartaglialab.com/catrapid/omics
23977285	http://cefg.uestc.edu.cn/geptop/
23986568	http://swissmodel.expasy.org/lddt
23988798	http://www.jci-bioinfo.cn/iCDI-PseFpt/
23991755	http://metabolomics.pharm.uconn.edu/iimdb/
24001880	http://research4.dfci.harvard.edu/cvc/blocklogo/
24002112	http://prodata.swmed.edu/M2S/mut2seq.cgi
24008418	http://bioinformatics.ibioba-mpsp-conicet.gov.ar/INSECT
24015221	http://www.jci-bioinfo.cn/iGPCR-Drug/
24022982	http://tcm.zju.edu.cn/ltmap
24028489	http://biokinet.belozersky.msu.ru/zebra
24040122	http://nexus.ibb.waw.pl/Transimulation
24048353	http://ccmbweb.ccv.brown.edu/reproducibility.html
24058508	http://crdd.osdd.net/raghava/toxinpred/
24058518	http://molsim.sci.univr.it/cgi-bin/cona/begin.php
24061921	http://enm.lobos.nih.gov
24064423	http://bioinfo.tmmu.edu.cn/T4EffPred
24072732	http://dbmi-engine.ucsd.edu/webglore3/
24078702	http://wanglab.ucsd.edu/star/browser
24088197	http://www.influenza-x.org/flumap/
24097433	http://zf.princeton.edu
24106010	http://122.228.158.106/RRBSAnalyser/
24109555	http://app.aporc.org/iSNO-AAPair/
24125686	http://ibi.hzau.edu.cn/biorel
24130738	http://lin.uestc.edu.cn/server/AcalPred
24136089	http://crdd.osdd.net/raghava/anticp/
24144838	http://amphoranet.pitgroup.org
24145824	http://ligandrna.genesilico.pl
24150944	http://bioinfo.protres.ru/hrap/
24165881	http://mips.gsf.de/simap/
24167589	http://sra.dbcls.jp/
24168386	http://crdd.osdd.net/raghava/igpred/
24170398	http://tcoffee.crg.cat/apps/tcoffee/index.html
24170408	http://prodata.swmed.edu/PROMALS3D
24171431	http://www.brylinski.org/esimdock
24174311	http://atlas.princeton.edu/refinement
24174566	http://snostrip.bioinf.uni-leipzig.de/index.py
24188205	http://crdd.osdd.net/oscadd/drugmint/
24191071	https://mlandis.github.io/phylowood
24194827	http://bis.zju.edu.cn/psi/
24194884	http://202.127.200.1:8080/probeWeb
24194887	http://jjwanglab.org/PhenoPPIOrth
24202542	http://model.nmr.ru/preddimer/
24204689	http://mleg.cse.sc.edu/seqNLS
24204795	http://cge.cbs.dtu.dk/services/PathogenFinder/
24211525	http://ismblab.genomics.sinica.edu.tw/
24214966	http://csbl.bmb.uga.edu/DOOR/
24215028	http://avia.abcc.ncifcrf.gov
24223923	http://140.135.61.250/vips/
24229408	http://purl.oclc.org/NET/sunplin/
24237261	http://mapman.gabipd.org/web/guest/app/Mercator
24244640	http://bioinfo.mc.vanderbilt.edu/CNVannotator/
24253915	https://megante.dna.affrc.go.jp/
24265686	http://protein.bio.unipd.it/panada/
24265775	http://mice.tropmedres.ac
24267009	http://www.imtech.res.in/raghava/phdcleav/
24267383	http://hpcr.cs.odu.edu/dinosolve
24270047	http://profileDB.-microdiscovery.de/
24281696	http://structure.bioc.cam.ac.uk/mcsm
24283794	http://cbdm.mdc-berlin.de/~amer/nyce
24289158	http://wkinmut.bioinfo.cnio.es
24289175	http://cptweb.cpt.wayne.edu/DbD2/
24303019	http://bioserv.rpbs.univ-paris-diderot.fr/SAFrag
24304645	http://crdd.osdd.net/raghava/ifnepitope/
24311580	http://www.ebi.ac.uk/thornton-srv/databases/LigSearch
24313344	http://biolinfo.org/protannotator
24316387	http://www.juemengt.com/jcc/memty_page.php
24320218	http://cabin.iasri.res.in/gomi/
24324765	http://www.cbrc.kaust.edu.sa/indigo
24330655	http://ablab.ucsd.edu/BioSuper
24330765	http://crdd.osdd.net/servers/virsirnapred/
24334392	http://www.csbio.sjtu.edu.cn/bioinf/TargetS/
24343026	http://drbind.limlab.ibms.sinica.edu.tw
24356774	http://csgid.org/csgid/metal_sites/
24358855	http://faas.bme.unc.edu/
24361712	http://bioinfo.ibp.ac.cn/MSLOC_DT/index.html
24364365	http://promotercad.org
24372038	http://wwwmgs.bionet.nsc.ru/mgs/programs/rnaanalys
24372040	http://blac.bii.a-star.edu.sg/current/index.html
24373374	http://resource.ibab.ac.in/TIPMaP
24373418	http://db-mml.sjtu.edu.cn/PSP/
24376713	http://cal.tongji.edu.cn/NMRDSP/index.jsp
24386124	http://utrecht.kuicr.kyoto-u.ac.jp:8080/miami/faces/index.jsp
24389658	http://bioinfo.icts.hkbu.edu.hk/cmgrn
24391826	http://tapir.cbs.dtu.dk
24403538	http://allerdictor.vbi.vt.edu
24404173	http://bioinf.uni-greifswald.de/ClassyFlu
24410852	http://skylign.org
24423161	http://giant.hgc.jp/
24440484	http://bioinformatics.ustc.edu.cn/pptm/
24453961	http://loschmidt.chemi.muni.cz/predictsnp
24464816	http://service.bioinformatik.uni-saarland.de/PRIMSIPLR/
24467761	http://bioinfo.tmmu.edu.cn/SSEA_SVM/
24467763	http://immunet.cn/sarotup/cgi-bin/PhD7Faster.pl
24468032	http://mamsap.it.deakin.edu.au/plas_pred/home.html
24469313	http://www.jci-bioinfo.cn/iRSpot-TNCPseAAC
24478219	http://gnome.tchlab.org
24479843	http://infochim.u-strasbg.fr/webserv/VSEngine.html
24480175	http://datamining.xmu.edu.cn/software/MIR/home.html
24484385	http://upep-scmb.biosci.uq.edu.au
24487966	http://www.d3pharma.com/d3tpredictor
24497972	http://wbsa.big.ac.cn
24499292	http://vamps.mbl.edu
24501395	https://ania-1433.lifesci.dundee.ac.uk/prediction/webserver/index.py
24504871	http://lin.uestc.edu.cn/server/iNuc-PseKNC
24518657	http://sarkarlab.umn.edu/npsticky/
24525401	http://psa.pitgroup.org
24532728	http://sbi.imim.es/GUILDify.ph
24532729	http://biows-inf.zdv.uni-mainz.de/skink
24560580	http://csb.cse.yzu.edu.tw/MethK/
24564381	http://csb.cse.yzu.edu.tw/ViralPhos/
24564522	http://csb.cse.yzu.edu.tw/PhosK3D/
24564952	http://dinc.kavrakilab.org
24565134	http://www.scbit.org/cgrnb
24573472	http://sysbio.rnet.missouri.edu/multicom_toolbox/
24573480	http://biomine.ece.ualberta.ca/MFDp2/
24573482	http://bmm.cancerresearchuk.org/~SwarmDock/
24574112	http://scratch.proteomics.ics.uci.edu
24580755	http://hazeslab.med.ualberta.ca/CDSbank/
24586240	http://bioinformatics.bc.edu/clotelab/RNAenn/index.spy
24586628	http://14.139.227.92/mkumar/palmpred/
24586884	http://www.scbit.org/iPTM/
24592289	http://mycobacteriarv.igib.res.in
24603983	http://www.bioinsilico.org/FRAGRUS
24618044	http://nclab.hit.edu.cn/SoyFN
24623121	http://sysbio.unl.edu/PhosphoSVM
24628082	http://endocrinedisruptome.ki.si
24651462	http://www.jci-bioinfo.cn/iNR-Drug/
24656595	http://epigenomics.snu.ac.kr/piclustweb
24662101	http://alz.big.ac.cn
24674136	http://rna.tbi.univie.ac.at/TSSAR
24678734	http://epslim.bwh.harvard.edu
24690407	http://www.ibi.vu.nl/programs/natalieq/
24705206	http://www.fixpred.com
24718440	http://www.cs.bgu.ac.il/~rnathemsw/RNAthemsw/
24728994	http://dynamine.ibsquare.be
24732113	http://lin.uestc.edu.cn/pseknc/default.aspx
24736651	http://metagenomics.iiserb.ac.in/mp3/index.php
24753419	http://csbl.bmb.uga.edu/DMINDA/
24753421	http://endscript.ibcp.fr/ESPript/ENDscript/
24753424	http://cs.wellesley.edu/∼btjaden/TargetRNA2
24753425	http://www.bioinfo.mpg.de/AlignMe
24753427	http://galaxy.seoklab.org/site
24764463	http://ci.smu.edu.cn
24771339	http://rnapdbee.cs.put.poznan.pl/
24782517	http://exon.niaid.nih.gov/nep
24782523	http://mspc.bii.a-star.edu.sg/TSpred/
24784581	http://korkinlab.org/snpintool/
24788790	http://www.bioinfo.org/modulerole/index.php
24792161	http://www.swisstargetprediction.ch
24799431	http://ppopen.rostlab.org
24799435	http://symd.nci.nih.gov
24799436	http://deeptools.ie-freiburg.mpg.de
24803671	http://bioserv.rpbs.univ-paris-diderot.fr/PEP-SiteFinder
24803672	http://sfold.wadsworth.org/cgi-bin/starmirtest2.pl
24805060	http://labmol.farmacia.ufg.br/predherg
24813445	http://www.bioinformatics.org/strap/aa/
24819222	http://rcdd.sysu.edu.cn/mtor/
24828116	http://bioinfo.icgeb.res.in/pvsup/
24828207	https://github.com/aschlosberg/CompressGV
24828431	http://iclab.life.nctu.edu.tw/SCMBLP/index.html
24829450	http://cosbi.ku.edu.tr/prism
24829458	http://rbpmap.technion.ac.il/
24829462	http://structure.bioc.cam.ac.uk/duet
24831543	http://mfrlab.org/grafss/cognac
24831547	http://cloud.stat.fsu.edu/RASS/
24833802	http://ribomaker.jaramillolab.org/
24838562	http://tox.charite.de/protox_II/
24838565	http://www.genome.jp/tools/dinies/
24838570	http://cbdm.mdc-berlin.de/∼medlineranker/cms/alkemio
24838571	http://www.ibt.lt/bioinformatics/cad-score
24846307	http://einstein.cs.iastate.edu/RNABindRPlus/
24847672	http://www.cbs.dtu.dk/services/AMUSER/
24848012	http://pilot-hmm.vbi.vt.edu/
24848019	http://www.rostlab.org/services/loctree3
24849579	http://maxlink.sbc.su.se
24852248	http://biokinet.belozersky.msu.ru/pocketzebra
24852251	http://stemcellnet.sysbiolab.eu
24852252	http://www.predhs.org
24854765	http://ibi.hzau.edu.cn/rbrdetector
24857907	http://app.aporc.org/iHyd-PseAAC/
24861615	http://piqmie.semiqprot-emc.cloudlet.sara.nl
24861616	http://probis.cmm.ki.si/ligands
24861624	http://webservices.rbvi.ucsf.edu/opal2/dashboard?command=serviceList
24872426	http://modpepint.informatik.uni-freiburg.de/
24875471	http://www.byanbioinfo.org/pthgrn
24878919	http://rswebtool.kwaklab.org
24878925	http://prediction.charite.de
24880689	http://sumosp.biocuckoo.org
24885275	http://www.motorprotein.de/bagheera
24895432	http://cfmid.wishartlab.com
24895436	http://disease-connect.org
24897370	http://14.139.227.92/mkumar/subnucpred/
24906884	http://www.wasslab.org/varmod
24907367	http://magi.ucsd.edu
24911613	http://202.97.205.69/IndividualizedPath/
24911789	http://cello.life.nctu.edu.tw/cello2go/
24931825	http://lin.uestc.edu.cn/server/PVPred
24968264	http://59.73.198.144:8088/PSNO/
24968309	http://bioinfo.noble.org/TrSSP
24972831	http://tcoffee.crg.cat/apps/tcoffee/do:saracoffee
24974200	http://tppred2.biocomp.unibo.it
24981074	http://epigenomics.snu.ac.kr/degpack/
24990571	http://galaxy-dev.cnsi.ucsb.edu/osiris/
24990610	http://s.tartaglialab.com/page/ccsol_group
24991197	http://slif.cbi.cmu.edu
24992720	http://osddlinux.osdd.net:8001
25016190	http://lin.uestc.edu.cn/server/iTIS-PseTNC
25025745	http://fuzzyapp.bicpu.edu.in/predict.php
25036505	http://cefg.uestc.edu.cn:9999/egp
25057121	http://protein.bio.unipd.it/neemo/
25063568	http://sunlab.lihs.cuhk.edu.hk/ODS/
25064566	http://kotaiab.org
25068386	http://mlocsr.dinfo.unifi.it
25069839	http://bioinformatics.czc.hokudai.ac.jp/ELM/
25078397	http://compbio.charite.de/ExomeWalker
25080939	http://hpcr.cs.odu.edu/c8scorpion
25085083	http://structuralbio.utalca.cl/AFAL/index.html
25111964	http://www.stevekellylab.com/software/slap
25121969	http://app.aporc.org/iNitro-Tyr/
25123433	http://59.73.198.144:8088/PECM/
25141912	http://www.imtech.res.in/raghava/hlp/
25150822	http://www.lrrsearch.com/
25161221	http://EvryRNA.ibisc.univ-evry.fr
25161662	http://suba.plantenergy.uwa.edu.au
25165094	http://bioinformatics.mpi-bn.mpg.de
25183434	http://nabg.iasri.res.in/bisgoat
25183488	http://life.bsc.es/pid/ccharppi
25184541	http://bioinformatics.hitsz.edu.cn/iDNA-Prot_dis/
25189131	http://csbio.njust.edu.cn/bioinf/TargetVita
25196432	http://datamining.xmu.edu.cn/~songli/nDNA
25215508	http://rna.physics.missouri.edu
25220945	http://numap.rit.edu/app/dna/index.xhtml
25229688	http://www.csbio.sjtu.edu.cn/bioinf/TargetSOS/
25230731	http://app.aporc.org/Pibomd/
25231498	http://www.wholecellsimdb.org
25232727	http://www.brylinski.org/ematchsite
25233118	http://inb.bsc.es/BioSWR/and
25234927	http://www.circbase.org/
25236461	http://rest.ensembl.org
25236462	http://bioinfo.ncu.edu.cn/SubPhos.aspx
25248192	http://121.192.180.204:8080/RF_PSCP/Index.html
25248923	http://www.jci-bioinfo.cn/iUbiq-Lys
25262644	http://designpipeline.bioinf.uni-leipzig.de/index.py
25270639	http://epigenomics.snu.ac.kr/biovlab_mmia_ngs/
25272949	http://crdd.osdd.net/raghava/trnamod/
25273503	http://csi.wishartlab.com
25282152	http://nslab.mbu.iisc.ernet.in/clap/
25288656	http://www.miriad-database.org
25297700	http://www.bo-protscience.fr/forsa
25298093	https://powcs.med.unsw.edu.au/OncoCis/
25301850	http://www.pdbbind-cn.org/
25304777	http://www.biocomputing.it/tabhu
25304781	http://bioinf.scmb.uq.edu.au/phosphopick
25308971	http://jjwanglab.org/snvrap
25309521	http://tubic.tju.edu.cn/Ori-Finder2/
25316677	http://www.broadinstitute.org/mpg/snpsnap/
25322839	http://info.mcmaster.ca/yifei/FuncPatch
25333826	http://spin.ccic.ohio-state.edu/index.php/hsqc/index
25338092	http://compbio.robotics.tu-berlin.de/epc-map/
25341390	http://s.tartaglialab.com/new_submission/seamote
25344815	http://covalent.docking.org/
25348211	http://www.bsc.es/SEABED
25355510	http://www.inetbio.org/aranet
25355786	http://webpsn.hpc.unimo.it/wpsn.php
25361964	http://lin.uestc.edu.cn/server/iPro54-PseKNC
25378301	http://mirdb.org
25378326	http://www.genomicus.biologie.ens.fr/genomicus
25380960	http://intside.irbbarcelona.org/
25388589	http://ento.njau.edu.cn/ipath
25392406	http://virhostnet.prabi.fr
25392411	http://dunbrack2.fccc.edu/pyigclassify/
25399027	http://mimicme.uwaterloo.ca
25407802	http://galaxy-dev.cnsi.ucsb.edu/pia/
25407965	http://bioinformatics.cs.vt.edu/zhanglab/indelRedundant.php
25409663	http://guidance.tau.ac.il/RELINDEL/
25414360	http://crispr.dbcls.jp/
25419655	http://galaxy.seoklab.org/cgi-bin/submit.cgi?type=LOOP
25420551	http://cabgrid.res.in:8080/sspred
25431302	http://genome.cs.nthu.edu.tw/CAR/
25431330	http://www.snipa.org/
25431331	http://bioinf.cs.ucl.ac.uk/MetaPSICOV
25432975	http://www.genomicus.biologie.ens.fr/genomicus-plants
25433696	https://ligdig.h-its.org
